name,city,state,lat,lng,price
CIRCLE K #2723324,Clarkesville,GA,34.645,-83.5243,3.439
MARATHON,Lithia Springs,GA,33.7655,-84.6469,2.87233333
SPRINT FOODS #722,Louisville,GA,33.0163,-82.3836,4.099
MARATHON #9,Macon,GA,32.81893,-83.6651,3.039
CIRCLE K #2745080,Ocilla,GA,31.5929,-83.2565,3.62566666
CIRCLE K #2723678,Rome,GA,34.2983,-85.21016,3.06233333
JET FOOD STORE #4,Wadley,GA,32.8747,-82.4025,3.41566666
BATAVIA GARDENS AND GAS,Batavia,IA,40.9905,-92.1431,3.379
KWIK STAR #712,Janesville,IA,42.6465,-92.4791,3.599
CASEYS #3639,Postville,IA,43.0036,-91.5478,3.599
BARRY TRAVEL PLAZA,Barry,IL,39.7047,-91.0265,3.599
SPEEDWAY #5400,Bloomingdale,IL,41.894,-88.08345,3.759
SPEEDWAY #7422,Burbank,IL,41.7447,-87.7699,3.619
FREEDOM OIL #18,Edwards,IL,40.779,-89.723,3.399
EXPRESS LANE #50,Hillsdale,IL,41.5929,-90.2263,3.699
SPEEDWAY #7382,Lombard,IL,41.8721,-88.016,3.249
RED ROOSTER TERMINAL,Olney,IL,38.7334,-88.0809,3.189
THORNTONS #330,Cicero,IL,41.8378,-87.7602,3.549
WENONA BP,Wenona,IL,41.0548,-89.0416,3.499
GAS AND STUFF,Georgetown,IN,38.3029,-85.9617,3.799
Shell,Goshen,IN,41.602433,-85.851767,3.549
STERNBERG CITGO TRUCK STOP,Jasper,IN,38.363267,-86.893967,3.759
JACK FLASH,Farina,IL,38.8469,-88.7614,3.099
HOBO TRUCK STOP 2,Garden City,KS,37.9769,-100.8621,3.399
CROSSROADS EXPRESS,Oberlin,KS,39.8275,-100.5314,3.089
NORTH WEST TRUCK STOP,Franklin,LA,29.7857,-91.5026,3.399
GULF OIL LP #5020,Blandford,MA,42.1829,-72.9361,3.914
GULF #5165,Framingham,MA,42.38442,-71.44752,4.06566666
GULF OIL #5030,Ludlow,MA,42.1728,-72.471,3.909
XTRAMART,Westborough,MA,42.2679,-71.6176,3.649
MARDELA GOOSE CREEK FOOD STORE,Mardela Springs,MD,38.4864,-75.7414,3.979
WESTOVER GOOSE CREEK,Westover,MD,38.09685,-75.8144,3.259
MARATHON,Bay City,MI,43.6429,-83.921467,3.199
HAGGERTY JOY MOBIL,Canton,MI,42.3115,-83.46725,3.699
MARATHON,Clare,MI,43.8223,-84.7635,3.289
HEARTLAND MOBIL,Fenton,MI,42.7851,-83.7294,3.849
SPEEDWAY #8753,Burton,MI,42.9954,-83.626833,3.089
LOVES TRAVEL STOP #832,Forest Lake,MN,45.2685,-92.9749,3.36233333
CO-OP SERVICE,New York Mills,MN,46.5559,-95.4047,3.499
Northdale Oil,Thief River Falls,MN,48.1191,-96.1811,3.239
CIRCLE K #2746501,Worthington,MN,43.6286,-95.6059,3.14233333
LOVES TRAVEL STOP #488,Bloomsdale,MO,38.0451,-90.2805,3.38233333
TEMP STOP #102,Eldon,MO,38.3401,-92.5736,3.199
Caseys #4540,Lathrop,MO,39.5177,-94.3093,3.07566666
MOTOMART #3361,Perryville,MO,37.7174,-89.8737,2.989
STUCKEYS EXPRESS #619,Heidelberg,MS,31.882,-88.9981,3.499
CEFCO #501,Lauderdale,MS,32.5022,-88.4956,2.899
Blue Sky #717,Walnut,MS,34.9527,-88.9053,3.099
CHEVRON CURB STORE,Wiggins,MS,30.8609,-89.1324,3.499
TOWN PUMP FOOD STORE #8947,Chinook,MT,48.5799,-109.2225,3.629
TOWN PUMP FOOD STORE #3000,Lewistown,MT,47.0563,-109.4203,3.599
MINUTEMAN FOOD MART #06,Clinton,NC,35.0065,-78.32465,3.649
SHEETZ #703,Garner,NC,35.6813,-78.5975,2.859
SHEETZ #548,Greensboro,NC,36.0786,-79.803561,2.859
7-ELEVEN #36075,Union Grove,NC,36.0369,-80.8967,2.859
CENEX,Devils Lake,ND,48.1132,-98.8616,3.24066666
MARATHON,Valley City,ND,46.9268,-98.0033,3.499
FLEMING OIL FOOD MART,West Chesterfield,NH,42.8956,-72.5097,3.899
DELTA,Jersey City,NJ,40.728808,-74.068792,3.239
SUNOCO- WALT WHITMAN PLAZA #7007,Cherry Hill,NJ,39.906233,-74.9963,3.899
BP,Cranbury,NJ,40.3039,-74.5065,3.14566666
SUNOCO,Carlstadt,NJ,40.8403,-74.0925,3.16233333
BLUE STAR,Flemington,NJ,40.518,-74.8453,3.399
SUNOCO JAMES F COOPER PLAZA- #7008,Mount Laurel,NJ,39.9478,-74.9036,3.959
GASWAY,North Brunswick,NJ,40.4538,-74.4823,3.159
SUNOCO,Phillipsburg,NJ,40.7079,-75.1507,3.329
SUNOCO- ALEXANDER HAMILTON PLAZA #7016,Secaucus,NJ,40.7619,-74.06945,3.899
KENT KWIK #501,Alamogordo,NM,32.89635,-105.9544,2.98233333
104 STORE,Red Creek,NY,43.2291,-76.7146,3.799
KWIK FILL #58,Rochester,NY,43.198102,-77.636595,3.969
7-ELEVEN #40294,Amherst,OH,41.3617,-82.2538,3.53233333
Certified Oil #400352,Clyde,OH,41.3024,-82.9918,3.379
7-ELEVEN #40302,Genoa,OH,41.53,-83.359,3.66233333
7-ELEVEN #40297,Mantua,OH,41.2941,-81.2283,3.53233333
CITGO,Maumee,OH,41.5817,-83.6628,3.499
7-ELEVEN #40299,New Springfield,OH,40.9265,-80.5856,3.53233333
S&G,Oregon,OH,41.6418,-83.4714,3.599
CHOCTAW NATION GRANT #633,Grant,OK,33.9302,-95.4893,2.999
SPRINGER TRAVEL PLAZA,Springer,OK,34.3038,-97.1223,2.91566666
SHEETZ #603,Bethel,PA,40.4808,-76.2742,3.32733333
S&P Oil,Levittown,PA,40.15336,-74.8466,3.81566666
7-ELEVEN #40273,Somerset,PA,39.99405,-79.06085,4.20733333
7-ELEVEN #35774,Verona,PA,40.4927,-79.8345,4.20733333
KWIK FILL #295,Warren,PA,41.8438,-79.1542,4.699
7-ELEVEN #40276,Waterfall,PA,40.1276,-78.0628,4.199
RACETRAC #2635,Greenville,SC,34.855065,-82.4125,2.899
HOT SPOT #2009,Greenwood,SC,34.1975,-82.1614,2.939
QUIKTRIP #1110,Greer,SC,34.926933,-82.238467,3.08566666
Shell,Hemingway,SC,33.7419,-79.4489,3.199
HOT SPOT #2028,Marion,SC,34.1562,-79.3898,2.999
Circle K #2746490,Mitchell,SD,43.7094,-98.0298,3.064
PRARIE STOP,Watertown,SD,44.9043,-97.124,3.279
ECO TRAVEL PLAZA,Crossville,TN,35.97198,-85.01606,3.02566666
PILOT TRAVEL CENTERS #252,Kearney,MO,39.3652,-94.3621,3.699
SHELL,Mason,TN,35.438,-89.5518,3.549
LEES FOOD MART #123,Bulls Gap,TN,36.2832,-83.0374,3.259
MAJOR MARKETS #276,Ripley,TN,35.7527,-89.535,3.799
PHILLIPS 66,Union City,TN,36.42525,-89.06185,3.38233333
WOODYS FOOD MART,Centerville,TX,31.272,-95.9213,2.84566666
ALLSUPS CONVENIENCE STORE #2264,Seminole,TX,32.721,-102.6828,3.094
ALLSUPS CONVENIENCE STORE #2304,Vega,TX,35.2241,-102.4214,2.999
NEW DIXIE MART #15,Franklin,VA,36.6786,-76.9391,3.099
EXXON,Martinsville,VA,36.681475,-79.866175,3.375
CIRCLE K #2723712,Bland,VA,37.1376,-81.0201,3.37566666
LANKFORD TRUCK PLAZA,Townsend,VA,37.1882,-75.969,3.399
CHEVRON,Longview,WA,46.1514,-122.9634,4.499
KWIK TRIP #887,Appleton,WI,44.328167,-88.425117,3.30233333
BARRON FARMERS UNION,Barron,WI,45.4005,-91.85,3.639
BRISTOL BP,Bristol,WI,42.5325,-88.0478,3.719
KWIK TRIP #332,Horicon,WI,43.4469,-88.631,3.21566666
KWIK TRIP #781,Redgranite,WI,44.0438,-89.0981,3.35233333
SPARTA TRAVEL CENTER,Sparta,WI,43.954,-90.8146,3.179
CASEYS #3715,Whitewater,WI,42.8272,-88.7429,3.299
HUTTER'S,Jonestown,PA,40.4361,-76.5038,3.719
FLASH MARKET #17046,Clinton,AR,35.6045,-92.4758,3.239
STUBS GAS AND OIL,Wiggins,CO,40.1598,-104.0468,3.559
Circle K #2726278,Hastings,FL,29.7051,-81.4909,3.569
Circle K #2745099,Hazlehurst,GA,31.8606,-82.5909,3.529
BP,Delaware,IA,42.4766,-91.3112,3.299
MINIT MART #600630,El Paso,IL,40.7389,-89.012,3.599
7-ELEVEN #34713,Belvidere,IL,42.2595,-88.8509,3.659
SPEEDWAY #6662,Bristol,IN,41.7169,-85.8262,3.549
HAWESWAY TRUCKSTOP,Owensboro,KY,37.74955,-87.115325,3.599
SUPER QUIK #9,Ashland,KY,38.40865,-82.68825,3.669
CM GALLIANO,Cut Off,LA,29.5232,-90.3393,3.499
MARATHON,Gaylord,MI,45.02,-84.67355,3.799
Sunoco,New Boston,MI,42.1449,-83.3589,3.399
EXPRESS FOOD DEPOT,Smiths Creek,MI,42.9051,-82.5679,3.629
ONE9 #23,Ionia,MI,42.9859,-85.071,3.439
TOWN PUMP FOOD STORE #922,Big Timber,MT,45.8283,-109.9631,3.479
PETRO SERVE USA,West Fargo,ND,46.8907,-96.9258,3.029
PUMP & PANTRY #34,Gordon,NE,42.8068,-102.2049,3.449
MR MIKES MINI MART,Northwood,NH,43.207,-71.2004,3.599
A ONE TRUCK STOP,South Amboy,NJ,40.464,-74.2742,3.499
LOVES TRAVEL STOP #364,Charleston,TN,35.2556,-84.7666,3.589
CIRCLE K #4707612,Tully,NY,42.807,-76.1394,3.799
SUNOCO,Cincinnati,OH,39.170541,-84.504528,3.099
DAVIS TRAVEL CENTER #108,Warfield,VA,36.9011,-77.7673,3.099
CIRCLE K #4705567,Twinsburg,OH,41.3289,-81.4559,3.63233333
ONVO TRAVEL PLAZA,Lake Ariel,PA,41.4395,-75.4313,3.58566666
MARTIN GENERAL STORE,Alexandria,PA,40.5485,-78.0951,3.539
TA WEST GREENWICH,West Greenwich,RI,41.64,-71.6435,3.76566666
CIRCLE K #2723693,Charleston,SC,32.825244,-79.928263,2.97566666
CIRCLE K #2742034,Schertz,TX,29.579,-98.2778,2.794
OMAK MART,Omak,WA,48.4143,-119.5272,4.149
KWIK TRIP #686,Sturtevant,WI,42.6967,-87.9031,3.769
MARION TRAVEL CENTER,Marion,AR,35.2077,-90.1989,3.199
ROAD RANGER #118,Springfield,IL,39.775611,-89.618957,3.299
76 FUEL CENTER,Berea,KY,37.5743,-84.2856,2.999
LOVES TRAVEL STOP #367,Le Roy,IL,40.3468,-88.7598,3.389
FAT DOGS NORTH PLATTE SOUTH,North Platte,NE,41.0895,-100.76075,3.074
KWIK N EZ #1,Checotah,OK,35.4358,-95.535,2.909
Flying J Travel Plaza #720,Fairview,TN,35.9755,-87.1321,3.18566666
OLD STONE JIFFY MART,Clear Brook,VA,39.2655,-78.0988,3.599
ALLSUPS CONVENIENCE STORE #2103,Decatur,TX,33.2351,-97.574,2.899
FLYING J TRAVEL PLAZA #704,Edmond,OK,35.662133,-97.484133,3.30566666
KWIK TRIP #342,Stevens Point,WI,44.528967,-89.5352,3.559
RACETRAC #2634,Saint George,SC,33.1845,-80.5732,2.999
SPEEDWAY #7929,Colfax,NC,36.1003,-80.0103,2.854
PILOT TRAVEL CENTERS #243,Nitro,WV,38.4193,-81.8293,3.62566666
RACEWAY #6891,Decatur,AL,34.59114,-86.9878,3.099
CIRCLE K #2745064,Cordele,GA,31.9369,-83.78445,2.999
MAVERIK COUNTRY STORE #595,Caldwell,ID,43.668733,-116.749667,3.369
SUAMICO CITGO,Suamico,WI,44.6435,-88.0317,3.269
GAS N GO,Byron,GA,32.6181,-83.789,3.17233333
CITGO QUIK MART,Tennille,GA,32.9063,-82.84,3.46566666
Certified Oil #400491,Columbus,OH,39.99226,-82.991882,3.20233333
Flying J Dealer #893,Avoca,IA,41.4768,-95.3509,3.659
BP-GIANT OIL #440,Burbank,OH,40.9637,-81.9958,3.23233333
PILOT TRAVEL CENTER #211,Lake Havasu City,AZ,34.4864,-114.281625,3.849
LOVES TRAVEL STOP #372,Ontario,OR,44.0416,-116.9783,3.689
Shell,Minooka,IL,41.4615,-88.2786,3.149
Sun Gas,Middletown,DE,39.4815,-75.6832,2.999
SPEEDWAY #9394,Lexington,KY,38.029579,-84.484936,3.129
PILOT TRAVEL CENTER #417,Temple,GA,33.7677,-85.0133,3.389
LOVES TRAVEL STOP #295,Chouteau,OK,36.1669,-95.3416,3.29066666
PILOT TRAVEL CENTERS #442,Hayti,MO,36.2337,-89.7495,3.25566666
PETRO STOPPING CENTER #328,Jackson,MS,32.308267,-90.183811,3.109
LUFKIN TRAVEL PLAZA,Lufkin,TX,31.3192,-94.70748,2.81566666
7-ELEVEN #40363,Palatka,FL,29.65315,-81.64855,3.364
ROAD RANGER #209,Oakdale,WI,43.9715,-90.3612,3.234
ROAD RANGER #206,Winnebago,IL,42.2727,-89.2373,3.219
KELLEYS MARKET,Rockford,IL,42.284764,-89.089664,2.969
SPEEDWAY #8876,Whitmore Lake,MI,42.4289,-83.7828,3.499
QUIKTRIP #7224,West Monroe,LA,32.493033,-92.1736,2.89233333
QUIKTRIP #7249,Flowood,MS,32.3299,-90.0915,2.91566666
SHOP RITE #85,Rayne,LA,30.2349,-92.2685,3.149
Regal Truck Stop,New Albany,MS,34.4851,-89.0031,3.249
PILOT TRAVEL CENTER #75,Satsuma,AL,30.8516,-88.0533,3.195
U STOP #38,Junction City,KS,39.0299,-96.8396,3.35566666
PILOT TRAVEL CENTER #279,Rio Rico,AZ,31.5084,-111.0757,3.614
PILOT TRAVEL CENTER #41,Mount Sterling,KY,38.0548,-83.9388,3.759
TA TAMPA TRAVEL CENTER,Seffner,FL,27.9321,-82.36255,3.39566666
COLTS QUICK DRAW,Greenbrier,AR,35.2295,-92.3578,3.30733333
RACETRAC #2604,Mcdonough,GA,33.4639,-84.1047,3.199
ONE TRIP,Homerville,GA,31.0509,-82.7613,3.44233333
RACETRAC #2592,Athens,GA,33.95448,-83.38565,3.31233333
CASEYS #3292,Independence,IA,42.4674,-91.8803,3.599
FLYING J TRAVEL PLAZA #760,Cokeville,WY,42.058,-110.9164,3.899
Quiktrip #7153,Olive Branch,MS,34.9441,-89.8544,2.91566666
CIRCLE K #2723875,Jamestown,SC,33.2221,-79.6282,2.974
PILOT #4579,Saint Matthews,SC,33.6967,-80.8678,3.509
One9 #1248,Wilmer,TX,32.5981,-96.6838,2.75566666
WESTERN TRAVEL TERMINAL,Torrington,WY,42.0624,-104.1917,3.399
CORNER EXPRESS,Wellston,MI,44.2133,-85.9555,3.499
ALLTOWN MARKETS-FLYING J #896,Bow,NH,43.1388,-71.5448,4.099
RIVER HEIGHTS GROCERY,Crump,TN,35.2191,-88.3192,3.099
PARAMOUNT TRAVEL PLAZA,Prescott,AR,33.804,-93.3725,3.379
LOVES TRAVEL STOP #379,Lee,FL,30.3979,-83.2844,3.789
PILOT TRAVEL CENTERS #261,Winona,MS,33.4858,-89.7277,3.499
MILLER MART #40,Newport News,VA,37.11892,-76.50235,3.30566666
DEWITT TRAVEL MART,De Witt,IA,41.8267,-90.5237,3.599
WIXOM FUEL STOP,Wixom,MI,42.534,-83.5285,3.999
Thorntons #155,Louisville,KY,38.208448,-85.696306,2.90566666
SPEEDWAY #4214,Milwaukee,WI,43.049795,-87.952922,3.36566666
MAVERIK COUNTRY STORE #625,North Salt Lake,UT,40.8446,-111.9191,3.44233333
ROAD RUNNER TRAVEL CENTER,Robstown,TX,27.7984,-97.6995,3.349
SPEEDWAY #7163,Jackson,TN,35.623783,-88.834483,3.349
MAVERIK COUNTRY STORE #681,West Wendover,NV,40.7391,-114.0733,3.38566666
PILOT TRAVEL CENTERS #309,Caldwell,OH,39.7467,-81.5153,3.65233333
LOVES TRAVEL STOP #243,Iowa,LA,30.2219,-93.0259,3.58733333
CIRCLE K #2723472,Kinston,NC,35.266525,-77.60505,3.319
U STOP 33,Beatrice,NE,40.2705,-96.7435,3.399
CIRCLE K #2723478,Blairs,VA,36.6799,-79.3731,3.439
SHELL,Chester,VA,37.3452,-77.3771,3.20233333
QUIKTRIP #1120,Gaffney,SC,35.052567,-81.669033,3.19066666
PILOT TRAVEL CENTERS #440,Pendleton,KY,38.4809,-85.317,3.759
LOVES TRAVEL STOP #735,Calhoun,GA,34.49955,-84.9428,3.279
PILOT TRAVEL CENTERS #196,Roland,OK,35.4538,-94.5291,3.739
BUFFALO RANCH,Afton,OK,36.6296,-94.9432,3.099
HOUMA COTEAU TRAVEL PLAZA,Houma,LA,29.595025,-90.7232,3.06233333
KWIK TRIP #681,Saint Michael,MN,45.2064,-93.6593,3.29733333
MINIT MART #600643,Manteno,IL,41.2514,-87.8468,3.249
Flying J Travel Plaza #644,La Salle,IL,41.3442,-89.0955,3.299
LOVES TRAVEL STOP #288,Fairfield,TX,31.7361,-96.1572,3.429
BIG DADDYS TRUCKSTOP,Ottawa Lake,MI,41.7683,-83.6856,3.499
HOP-IN FOOD STORES,New Deal,TX,33.7296,-101.8355,2.92566666
PILOT TRAVEL CENTERS #443,Higginsville,MO,39.0705,-93.7133,3.23566666
FLYING J FUEL STOP #572,Williams,IA,42.4883,-93.5449,3.699
QUIKTRIP #179,Liberty,MO,39.2461,-94.4191,2.999
KWIK TRIP #1276,South Beloit,IL,42.4837,-89.0298,3.299
KWIK TRIP #403,Owatonna,MN,44.0805,-93.2191,3.499
KWIK TRIP #1169,Saint Paul,MN,44.959586,-93.101595,3.51566666
LOVES TRAVEL STOP #690,Circleville,OH,39.5988,-82.93,3.789
CLARK OIL #31,Biloxi,MS,30.422717,-88.950083,2.849
PILOT TRAVEL CENTERS #412,White Pine,TN,36.0776,-83.2998,3.699
CIRCLE K #2741564,Waco,TX,31.554531,-97.162744,2.889
HUTCH'S #113,Woodward,OK,36.4854,-99.35115,2.999
PILOT TRAVEL CENTERS #157,Sulphur Springs,TX,33.13645,-95.59665,3.309
TOOT N TOTUM #130,Clayton,NM,36.4414,-103.1888,3.199
PETRO GLADE SPRING #372,Glade Spring,VA,36.7779,-81.7676,3.58733333
LOVES TRAVEL STOP #204,Eufaula,OK,35.2911,-95.6472,3.689
KOUNTRY XPRESS,Mulberry,AR,35.5172,-93.9885,3.27233333
CIRCLE K #2723654,Boaz,AL,34.1679,-86.17105,3.519
QUIKTRIP #7171,Calera,AL,33.1098,-86.756,2.999
Double Bees #109,Carlisle,AR,34.7933,-91.7459,3.139
MAGNOLIA TRAVEL CENTER,Magnolia,AR,33.25365,-93.2346,3.599
71 EXPRESS,Mansfield,AR,35.0432,-94.2204,3.33233333
DK #13903,Texarkana,AR,33.431,-93.8765,3.04066666
PILOT TRAVEL CENTER #180,Bellemont,AZ,35.2381,-111.8335,3.609
E-Z MART #4437,Boles,AR,34.7654,-94.0629,3.299
LOVES TRAVEL STOP #460,Benson,AZ,31.9883,-110.2941,3.279
LOVES TRAVEL STOP #722,Mayer,AZ,34.3655,-112.1296,3.68066666
Alta Convenience Store #6317,Fruita,CO,39.1637,-108.7218,3.399
Mobil,Kissimmee,FL,28.268622,-81.447044,3.449
KWIK SERV #17,Chatsworth,GA,34.7589,-84.7943,3.499
QUIKTRIP #737,Jefferson,GA,34.1062,-83.5708,3.119
CIRCLE M #12,Lula,GA,34.3876,-83.6663,3.539
CIRCLE K #2706708,Midland,GA,32.5616,-84.8559,3.339
Racetrac #2622,Valdosta,GA,30.842343,-83.2698,3.03233333
QUIKTRIP #7133,Dillon,SC,34.4146,-79.377,3.08233333
CUBBYS #305,Percival,IA,40.7401,-95.8093,3.694
CUBBYS #301,Red Oak,IA,41.0191,-95.19155,3.399
LENNYS FOOD N FUEL,Joliet,IL,41.51335,-88.07075,3.299
ROAD RANGER #266,New Berlin,IL,39.7681,-89.855,3.439
SUNMART FOOD STORE,Bloomington,IN,39.1726,-86.52125,3.499
SPEEDWAY #1429,Warrenville,IL,41.828,-88.1921,3.499
BUTLER ONE STOP,Butler,IN,41.4287,-84.8787,3.519
MARATHON RIVERSIDE GAS,Elkhart,IN,41.678825,-85.971125,3.499
GOOD TO GO #11,Frankfort,IN,40.3044,-86.4689,3.549
7-ELEVEN #40506,Howe,IN,41.7286,-85.4727,3.899
Gallops,Middlebury,IN,41.6754,-85.7114,3.549
Jaks Oil,Broussard,LA,30.1219,-91.9502,3.049
Petes #47,Fredonia,KS,37.5717,-95.7484,3.299
TREX MART #4,Wathena,KS,39.7625,-94.9255,2.999
SANDRAS QUICK STOP,Garnett,KS,38.2859,-95.2594,3.319
LEON GROCERY,Leon,KS,37.6813,-96.7526,3.399
PETES #53,Severy,KS,37.617,-96.2252,3.249
SHELL,Morgantown,KY,37.2002,-86.6859,3.799
LEEBOS # 9,Alexandria,LA,31.2601,-92.483771,3.21566666
TALL TIMBERS TRUCK STOP,Amite,LA,30.7266,-90.509,2.999
DELCAMBRE FUEL DEPOT,Delcambre,LA,29.9474,-91.9889,2.999
SUNSHINE SUPER STOP TRUCKS,Convent,LA,30.0208,-90.8298,3.399
STATE OIL,Belle Chasse,LA,29.8447,-89.9974,3.43233333
Cash Magic CITGO LAROSE,Larose,LA,29.5724,-90.3817,3.399
WESTWOOD TRUCK PLAZA,Marrero,LA,29.8796,-90.10545,3.279
CM SPRINGHILL,Springhill,LA,33.0005,-93.4596,3.399
CM VIVIAN,Vivian,LA,32.8423,-93.9504,3.26566666
XTRA MART #10098,Uxbridge,MA,42.0744,-71.6329,3.649
Mobil,North Oxford,MA,42.1655,-71.886,3.58233333
301 BP,Brandywine,MD,38.6922,-76.832,3.259
EZ MART #110,Alma,MI,43.3809,-84.6635,3.649
SPEEDWAY #8797,Lennon,MI,42.9693,-83.9279,3.379
RPF OIL #92 PARMA TRAVEL CENTER,Parma,MI,42.2739,-84.5999,3.499
SHEETZ #837,Romulus,MI,42.2223,-83.3966,3.099
SAHARA PETRO,Warren,MI,42.492571,-83.024129,3.699
Circle K 2746398,Little Falls,MN,45.9811,-94.3604,3.399
KWIK TRIP #937,Willmar,MN,45.1393,-95.0523,3.34066666
D DIAMOND TRAVEL PLAZA,Fair Grove,MO,37.3721,-93.1428,3.13233333
RAPID ROBERTS #123,Springfield,MO,37.215575,-93.302606,2.899
GRAND LEDGE,Grand Ledge,MI,42.7529,-84.7373,3.789
HOLIDAY STATIONSTORE #2746185,Wakefield,MI,46.4752,-89.9424,3.139
CASEYS #3471,Cohasset,MN,47.2691,-93.6392,3.449
4 MILE TRUCKSTOP,Lucedale,MS,30.8668,-88.649,3.399
SPEEDWAY #6972,Durham,NC,36.020494,-78.890931,3.799
SPEEDWAY #8228,Creedmoor,NC,36.1224,-78.6861,3.999
FILL GOOD BP #15,Monroe,NC,34.974533,-80.549967,3.399
7-ELEVEN #37392,Londonderry,NH,42.8656,-71.3772,3.799
LUCKY 7,Wade,NC,35.1606,-78.7249,2.999
CIRCLE K #2723130,Warsaw,NC,35.018,-78.031,2.87566666
CUBBYS #108,Greenwood,NE,40.9706,-96.4258,3.399
FAT DOGS LINCOLN TC,Lincoln,NE,40.817555,-96.688931,3.099
SUNOCO- JOYCE KILMER PLAZA #7012,East Brunswick,NJ,40.4284,-74.4064,3.899
US GAS & DIESEL,Ridgefield,NJ,40.8326,-74.0015,3.229
SUNOCO- THOMAS EDISON PLAZA #7013,Woodbridge,NJ,40.556,-74.2845,3.899
MAVERIK #740,Las Vegas,NM,35.5949,-105.2272,3.16233333
POCO SHOP #2,Saint Pauls,NC,34.801,-78.9731,3.799
SUNOCO WOODROW WILSON PLAZA #7010,Trenton,NJ,40.253478,-74.716796,3.899
ENRITE,South Plainfield,NJ,40.5839,-74.4147,3.999
ALLSUPS CONVENIENCE STORE #2285,Carlsbad,NM,32.37695,-104.2666,3.194
STRIPES 7FLEET #42588,Tatum,NM,33.26,-103.314,3.66233333
DANDY MINI MART #31,Cayuta,NY,42.2774,-76.6974,4.399
PILOT TRAVEL CENTERS #494,Schenectady,NY,42.8133,-73.948145,3.999
BELL STORES #49,Akron,OH,41.079385,-81.528452,3.499
7-ELEVEN #40295,Broadview Heights,OH,41.3141,-81.6731,3.52733333
GO MART FOOD STORE #116,Coolville,OH,39.2141,-81.8329,3.35733333
74 FUEL STOP,Harrison,OH,39.2592,-84.7837,3.859
PENNZMART FUEL EXPRESS,Tiffin,OH,41.1238,-83.1844,3.4315
KFC TRAVELMART,Upper Sandusky,OH,40.8249,-83.2977,3.249
Allsups Convenience #2420,Altus,OK,34.64325,-99.32725,2.979
CHOCTAW NATION DURANT WEST #632,Calera,OK,33.9322,-96.4308,3.089
Phillips 66,Okmulgee,OK,35.6288,-95.9697,2.989
CASEYS #4594,Waurika,OK,34.1745,-97.9973,3.07733333
ASAP GENERAL STORE #101,Weatherford,OK,35.535,-98.6996,3.13233333
PENN JERSEY DIESEL & TRAILER,Bensalem,PA,40.1109,-74.9378,4.199
RUTTERS #53,Etters,PA,40.1545,-76.8019,3.999
7-ELEVEN #40279,King Of Prussia,PA,40.0956,-75.3737,3.884
ONVO TRAVEL PLAZA - HICKORY RUN,White Haven,PA,41.079,-75.7715,3.58566666
CIRCLE K #2703099,Batesburg,SC,33.8702,-81.5505,3.08566666
REFUEL #1046,Bishopville,SC,34.2241,-80.275,3.309
HOT SPOT #6004,Enoree,SC,34.671,-81.9237,3.099
CORNER MART #354,Newberry,SC,34.2847,-81.6157,3.299
CIRCLE K #2720881,Ravenel,SC,32.7881,-80.2223,3.439
CIRCLE K #2723416,Roebuck,SC,34.8688,-81.9526,3.08233333
HILLVIEW TRUCK STOP,Leesville,SC,33.9132,-81.4598,3.059
CIRCLE K #2723876,Round O,SC,32.9405,-80.5739,3.37233333
JAKES CORNER,Winfred,SD,43.9972,-97.3623,3.049
RACEWAY #7002,Carthage,TX,32.1544,-94.3527,2.82066666
Allsup's Marketplace #2411,Hawley,TX,32.6423,-99.9239,2.889
PILOT TRAVEL CENTERS #256,Danville,VA,36.597467,-79.4215,4.009
CHEVRON #383461,Fort Stockton,TX,30.8908,-102.8799,3.029
CEFCO #34,Hamilton,TX,31.6781,-98.1131,3.029
CEFCO #2001,Iowa Park,TX,33.9423,-98.6745,2.864
KOSSE COUNTRY STORE,Kosse,TX,31.3147,-96.6195,3.11566666
ALLSUPS CONVENIENCE #2056,Memphis,TX,34.7122,-100.5347,2.929
Main Street Market,Prairie Hill,TX,31.6591,-96.8094,2.899
CIRCLE K #2741527,Premont,TX,27.3544,-98.133,2.999
Valero,Timpson,TX,31.8841,-94.3967,3.059
TXB #17 DBA KWIK CHEK FOOD STORES,Trenton,TX,33.4235,-96.3398,3.299
Chevron,Vidor,TX,30.1409,-94.00815,2.749
MAVERIK COUNTRY STORE #676,Tremonton,UT,41.7016,-112.1813,3.444
PILOT TRAVEL CENTER #4622,South Boston,VA,36.6963,-78.9188,4.009
PILOT TRUCK STOP #583,Ferndale,WA,48.8625,-122.5953,4.559
KWIK TRIP #413,Arcadia,WI,44.2539,-91.4805,3.31566666
KWIK TRIP #621,Bonduel,WI,44.6992,-88.4543,3.45733333
ROYAL FARMS #79,New Church,VA,37.9525,-75.5112,3.339
QUARLES #4304,Waynesboro,VA,38.0774,-78.9035,3.799
KWIK TRIP #202,Plover,WI,44.4507,-89.5428,3.26566666
SIGNAL FOOD STORE #108,Mountain View,MO,36.9892,-91.7099,3.03233333
LOVES TRAVEL STOP #308,Marion,NC,35.6819,-82.018,3.739
LOVES TRAVEL STOP #208,Canton,MS,32.6205,-90.0061,3.489
CEFCO #435,Loxley,AL,30.618,-87.7562,3.02566666
GREENWAY STORE #614,Fairburn,GA,33.5648,-84.5809,3.199
LOVES TRAVEL STOP #606,South Holland,IL,41.5979,-87.5938,3.329
QUICK FUEL #2801,Lenexa,KS,38.9536,-94.7336,3.369
